atk,nonexistent,fabricated,harmful_solo,harmful_marg,u_solo,u_marg,conf
none,True,False,False,False,0.0,0.0,0.18846982595093856
none,False,False,True,True,-1.0878249534089548,-1.0878249534089566,0.42278010529619137
none,False,False,False,False,1.9332590866225345,1.6074643223718283,0.6043299679163346
none,False,False,False,False,1.9448311937539664,1.944831193753965,0.7954195687522617
none,False,False,False,False,1.9758175536642995,0.00991115039547393,0.8116598502911267
none,False,False,False,False,1.9547403797979932,1.1677593039247363,0.7458051389503388
none,True,False,False,False,0.0,0.0,0.194343473129491
none,True,False,False,False,0.0,0.0,0.25849830911080574
none,False,False,True,False,-0.05443009178505598,-0.032220052621110364,0.8550034762317474
none,False,False,False,False,1.9734882309983597,1.9734882309983603,0.6649965414883517
none,False,False,False,False,1.9473841325064463,0.9784853367230911,0.744336226846207
none,True,False,False,False,0.0,0.0,0.18425581934254567
none,False,False,True,True,-0.08984825855341327,-0.07596698407594782,0.8248858006868393
none,False,False,True,True,-1.3211066876416755,-1.3211066876416746,0.8335072192553766
none,False,False,False,False,0.008719678286405852,0.008719678286404816,0.8903224694339731
none,False,False,True,True,-1.6313314574471374,-1.6313314574471363,0.8545232921711587
none,False,False,False,False,1.958762351041937,1.958762351041936,0.7260582539340302
none,False,False,False,False,1.9024736863423755,1.9024736863423737,0.6327753934510941
none,False,False,False,False,0.9729902574038363,0.9729902574038363,0.5954260329957634
none,False,False,False,False,1.9229466828232127,1.9229466828232116,0.49398901425096214
none,False,False,False,False,1.9660034092171,1.9660034092171006,0.43171939000156984
none,False,False,False,False,1.950982610063047,0.012394404160676498,0.9058904837175388
none,False,False,False,False,1.9838305632353492,1.9838305632353503,0.684455088415793
none,False,False,False,False,1.9750131218472102,0.4268557885859631,0.8638880513612242
none,False,False,False,False,1.95787856195974,1.9578785619597416,0.7032686335056719
none,False,False,False,False,1.8883497644912062,0.9903051318671965,0.7426221344271501
none,False,False,True,True,-1.0280539296129625,-0.4076029174508126,0.5480749186610402
none,False,False,False,False,0.9332445854598976,0.933244585459899,0.5686007839989509
none,False,False,False,False,-0.02812339217932802,-0.028123392179327134,0.8190837909405778
none,False,False,False,False,-0.02618922761554643,-0.02618922761554643,0.7406367463325347
none,False,False,True,True,-1.041400383320287,-0.696705376563537,0.6645065824043357
none,False,False,False,False,1.9515755169064999,0.012987311004128976,0.8326190399227644
none,False,False,False,False,1.9744518227849053,1.4824664451274228,0.8814537690686163
none,False,False,False,False,0.9643552594208895,0.4919117695629327,0.9275344728388597
none,False,False,False,False,1.9124483368817398,0.9448500035934604,0.8381964774027755
none,False,False,False,False,1.909923323468055,-0.014458032154822791,0.8584183735454674
none,False,False,False,False,1.9917861944990598,1.0169756776652497,0.6849673951910298
none,False,False,False,False,1.9886325382764483,0.6808319462940743,0.6011397469619438
none,False,False,True,True,-1.0,-0.7485406909360688,0.9324818407185554
none,False,False,False,False,0.9305471745656568,0.9305471745656572,0.8838199158998022
none,False,False,True,True,-1.3716406823862144,-1.3716406823862126,0.6346646319045297
none,False,False,False,False,4.807836089690216,4.807836089690218,0.6159306445624133
none,False,False,True,True,-1.6821321339237265,-1.6821321339237283,0.41733203003522223
none,False,False,False,False,1.94412258399025,0.5066324609460855,0.6367046507591861
none,False,False,True,True,-1.0058372362557257,-0.6035023417534351,0.6471762067108073
none,False,False,False,False,1.9038997541297995,0.734127133929228,0.8909266432107975
