atk,kind,remote_only,u_marg,u_marg_sd,u_solo,u_loo,u_greedy,n_cnt
none,true,True,0.5846451046144306,0.4801098663553519,0.9863338381385702,0.010804056722802713,0.9863338381385702,17
none,true,True,0.3765483879400995,0.47856312361300407,0.9764590117719916,-0.005212918134740008,-0.005212918134740008,18
none,true,True,2.2786394346818577,5.1619136559035694e-08,2.2786394346818586,2.2786394346818586,2.2786394346818586,14
none,true,True,0.21381103918606262,0.3950117537570549,0.9784203844019519,0.005262671157156618,0.9784203844019537,19
none,true,True,0.5184123981850638,0.48708884756842596,0.9805054525399015,0.004975671124133996,0.004975671124133996,19
none,true,True,0.3546062312588817,0.4682276684343297,0.9926929856982571,0.01102105579152557,0.9926929856982571,20
none,true,True,0.21331577255859896,0.38399185576072115,0.9568968518795327,0.018481254551502957,0.009794366091638196,19
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,15
none,true,True,0.38803233703537643,0.6846293656693215,0.910593414152066,-0.0013725163144790997,-0.025158682281141154,14
none,true,True,0.15758570267408684,0.33861496442856115,0.9633348721979562,0.011655290363357551,-0.0014863056704097488,20
none,true,True,0.21648839411109494,0.382803649379272,0.9152038653450933,-0.003689916263892812,0.007265471506677557,13
none,true,True,-0.2331162594256557,0.36180121638504903,-1.0,-0.05258329695914554,-0.0763694629258076,11
none,true,True,0.25871779838886033,0.4321735444224312,0.9188204923907222,-0.018618847594780163,-0.03176044362854746,10
none,true,True,0.1280986359063893,0.34232685149515224,0.867543346290141,-0.03830917717990623,-0.03830917717990445,17
