R,R_se,misses,ghosts,dups,AP,RO_recall,harm_rate,malicious_accept,benefit_rate,accept_rate,soft_frac,quarantine_frac,family,knob,condition
14.053138492725006,0.2599101138254603,1.8742857142857143,4.1657142857142855,0.1457142857142857,0.517302512027116,0.7015326700726001,0.7673933209647495,1.0,0.9688627302069489,0.8812803567162991,0.0,0.0,confidence,0.4,collusion
13.614876422674147,0.25965089940930264,2.0085714285714285,3.81,0.14142857142857143,0.5103417968655273,0.6805592901317559,0.7182282003710575,1.0,0.9172204290867667,0.8256230591607612,0.0,0.0,confidence,0.5,collusion
13.46139080888984,0.25601944203876253,2.3057142857142856,3.4828571428571427,0.11285714285714285,0.4834924197018316,0.631083624630277,0.6859925788497218,1.0,0.8019745585722423,0.7391512063062345,0.0,0.0,confidence,0.6,collusion
13.860685103176731,0.250791061194769,2.914285714285714,3.1714285714285713,0.07714285714285714,0.4333432364243311,0.5332078515730035,0.6651205936920223,1.0,0.6168596924245301,0.61286726650211,0.0,0.0,confidence,0.7,collusion
13.585424904390623,0.23597148501116075,4.001428571428572,2.382857142857143,0.03857142857142857,0.36469027468574194,0.35842968539930087,0.5064935064935064,0.7674911660777385,0.3550408202012531,0.397722748626483,0.0,0.0,confidence,0.8,collusion
12.460631527962033,0.20023896612669856,5.404285714285714,1.1728571428571428,0.01,0.287194922187107,0.12799139553643452,0.21405380333951762,0.32579505300353356,0.11391684070628441,0.1437216338880484,0.0,0.0,confidence,0.9,collusion
11.696339886743479,0.17922161315521068,5.93,0.5728571428571428,0.0014285714285714286,0.27850733657016136,0.04167787039526755,0.05983302411873841,0.0911660777385159,0.03398519081070818,0.04148419460148101,0.0,0.0,confidence,0.95,collusion
9.995067399283684,0.17524570127640748,5.015714285714286,0.35,0.0,0.40666111285600953,0.20570045711212692,0.1266233766233766,0.0028268551236749115,0.1699259540535409,0.154948642407835,0.0,0.0,gate_umarg,0.02,collusion
8.94823619538329,0.16695988866010325,4.328571428571428,0.36428571428571427,0.002857142857142857,0.48568408298663945,0.3186340414089809,0.13218923933209648,0.0031802120141342758,0.2967533700398709,0.2196830957878812,0.0,0.0,gate_usolo,0.02,collusion
10.292659395962035,0.17468648732101094,5.2371428571428575,0.3514285714285714,0.0,0.40155875720434453,0.16724926055391234,0.12314471243042671,0.0028268551236749115,0.16347066641351812,0.14897682936539533,0.037582610080420416,0.005971813042439685,gate_4action,0.02,collusion
8.628510749221348,0.16862866677317737,4.078571428571428,0.38857142857142857,0.0014285714285714286,0.5130632178210159,0.3597741328314063,0.1444805194805195,0.007420494699646643,0.34497816593886466,0.26769647264909624,0.0,0.0,gate_umarg,0.05,collusion
8.200353826523768,0.16246872040665686,3.8442857142857143,0.3871428571428571,0.008571428571428572,0.5433286915264295,0.3936542081204625,0.14517625231910947,0.0035335689045936395,0.39396240744256694,0.2953260609921172,0.0,0.0,gate_usolo,0.05,collusion
8.970755304679537,0.17054366424427192,4.325714285714286,0.37714285714285717,0.0014285714285714286,0.4998764776723938,0.3199784888410863,0.14216141001855287,0.007067137809187279,0.33396620467059046,0.2593359343896807,0.05963850625049765,0.00836053825941556,gate_4action,0.05,collusion
7.566848057518526,0.16238472628442197,3.362857142857143,0.4657142857142857,0.01,0.5856891712095526,0.4745899435332078,0.16349721706864564,0.01519434628975265,0.4966774254794,0.37128752289195,0.0,0.0,gate_umarg,0.1,collusion
7.470024377209259,0.1565836788079189,3.3314285714285714,0.45571428571428574,0.018571428571428572,0.5966962385921151,0.4735143855875235,0.15862708719851576,0.007067137809187279,0.5050313271311943,0.3785333227167768,0.0,0.0,gate_usolo,0.1,collusion
7.934605906917447,0.16303438805780265,3.642857142857143,0.42142857142857143,0.007142857142857143,0.5873691889641666,0.4278031728959398,0.15793135435992578,0.012367491166077738,0.48186823618758307,0.360299386893861,0.06553069511903814,0.010988135998089019,gate_4action,0.1,collusion
6.852323169178409,0.15521779430060212,2.8257142857142856,0.59,0.03142857142857143,0.6354717362756852,0.5574079053509008,0.18320964749536178,0.026148409893992933,0.6440098727928613,0.4767895533083844,0.0,0.0,gate_umarg,0.2,collusion
6.788538795694191,0.15315156577245811,2.7814285714285716,0.6,0.04285714285714286,0.6433263444529924,0.5635923635385857,0.1725417439703154,0.015547703180212015,0.6373647237516613,0.47225097539613026,0.0,0.0,gate_usolo,0.2,collusion
7.155609408668012,0.15629683864288677,3.0557142857142856,0.54,0.022857142857142857,0.637917697456698,0.5219144931433181,0.17857142857142858,0.024381625441696114,0.6257831782798557,0.46317381957162196,0.06513257424954216,0.01361573373676248,gate_4action,0.2,collusion
6.570468510229408,0.1507459836370457,2.5557142857142856,0.7014285714285714,0.04428571428571428,0.6645365459220655,0.5996235547190105,0.19434137291280149,0.036395759717314485,0.7296373647237516,0.5363484353849829,0.0,0.0,gate_umarg,0.3,collusion
